StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes_Outbound,Routes_Inbound,Total_Routes,Both_Directions,HasSupport
3042,LA_2,Hoàng Thái Mart,Ô sơn,Huyện Bình Chánh,,Đối diện 4102 (Đối diện B8/33B6),Quốc lộ 50,No,Đang khai thác,106.658036,10.637843,HTM Dd4102(dB Ql50,47,,1,No,False
1623,QTP 183,Đỗ Bí,Trụ dừng,Quận Tân Phú,Phường Phú Thạnh,156,Bình Long,No,Đang khai thác,106.62076,10.77887,DB 156 BL,41,,1,No,False
1040,QTD 171,ĐH Kinh tế Luật,Nhà chờ,TP. Thủ Đức - KV3,Phường Linh Trung,Đối diện 665-CoopXtra,Quốc lộ 1,No,Đang khai thác,106.776724,10.869306,DKtL Dd665-CoopXtra Ql1,93,,1,No,False
3626,HNB 098,Phạm Hữu Lầu,Nhà chờ,Huyện Nhà Bè,Xã Phước Kiển,Trụ đèn 72,Nguyễn Hữu Thọ,No,Đang khai thác,106.71801,10.69673,PHL Td72 NHT,,72,1,No,False
2149,HBC 168,Công an Bình Hưng,Trụ dừng,Huyện Bình Chánh,,A6/17,Quốc lộ 50,No,Đang khai thác,106.655971,10.7308,CaBH A Ql50,47,,1,No,False
1483,QTD 038,Nhà hàng Song Sinh,Trụ dừng,TP. Thủ Đức - KV3,,1101-1103,Tỉnh lộ 43,No,Đang khai thác,106.728734,10.884615,NhSS 1101-1103 Tl43,,141,1,No,False
2742,QGV 060,Nhà thờ Nữ Vương Hòa Bình,Trụ dừng,Quận Gò Vấp,,1410 (408),Lê Đức Thọ,No,Đang khai thác,106.654528,10.856419,NtNVHB 1410( LDT,103,,1,No,False
3336,HBC 050,Phòng khám Đa khoa Lê Minh Xuân,Trụ dừng,Huyện Bình Chánh,,Cột điện T176P,Trần Đại Nghĩa,No,Đang khai thác,106.554508,10.736903,PkDkLMX CdT TDN,61,,1,No,False
2965,QBTH 018,Trung tâm cai nghiện Ma túy,Trụ dừng,Quận Bình Thạnh,,330,Bình Quới,No,Đang khai thác,106.730847,10.822578,TtcnMt 330 BQ,44,,1,No,False
7814,Q2 113,Đường Đồng Văn Cống,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Cây xanh 760,Mai Chí Thọ,No,Đang khai thác,106.751516,10.789642,DDVC Cx760 MCT,99,,1,No,False
928,QGV 142,Ngã ba Cây Trâm,Trụ dừng,Quận Gò Vấp,,218-218A,Lê Văn Thọ,No,Đang khai thác,106.657167,10.843506,NbCT 218-218A LVT,103,,1,No,False
682,HBC 234,Trạm y tế xã Hưng Long,Trụ dừng,Huyện Bình Chánh,,Trạm y tế xã Hưng Long,Hương Lộ 11,No,Đang khai thác,106.616789,10.654008,TytxHL TytxHL HL11,,9,1,No,False
1793,QBT 090,Công ty Hai Thành,Trụ dừng,Quận Bình Tân,Phường Tân Tạo A,A5/13Q (1054N),Quốc lộ 1A,No,Đang khai thác,106.597519,10.743526,CtHT A( Ql1A,,151,1,No,False
3412,Q12 146,Chợ An Sương,Trụ dừng,Quận 12,,708 (Trung tâm y tế),Nguyễn Văn Quá,No,Đang khai thác,106.631944,10.84436,CAS 708(tyt NVQ,62,,1,No,False
3445,QBT 152,Giai Hồng Phát,Trụ dừng,Quận Bình Tân,Phường Tân Tạo,1741 (1749),Tỉnh lộ 10,No,Đang khai thác,106.575447,10.759614,GHP 1741( Tl10,,"73, 81",2,No,False
3731,HBC 357,Cầu Mỹ Phú,Trụ dừng,Huyện Bình Chánh,,878-A10/17,Nguyễn Cửu Phú,No,Đang khai thác,106.580998,10.71145,CMP 878-A10/17 NCP,73,,1,No,False
3742,Q9 267,Đường Hoàng Hữu Nam,Trụ dừng,TP. Thủ Đức - KV2,Phường Long Bình,373,Hoàng Hữu Nam,No,Đang khai thác,106.814125,10.871176,DHHN 373 HHN,,"76, 93",2,No,False
2479,BX77,Chợ nông sản Thủ Đức,Bến xe,TP. Thủ Đức - KV3,,ĐẦU BẾN CHỢ NÔNG SẢN THỦ ĐỨC,Quốc lộ 1,No,Đang khai thác,106.72943115234376,10.868857383728027,CnsTD DBCNSTD Ql1,29,29,2,Yes,False
864,Q7 087,Nguyễn Lương Bằng,Trụ dừng,Quận 7,Phường Tân Phong,838-840 (388),Nguyễn Văn Linh,No,Đang khai thác,106.712801,10.729419,NLB 838-840( NVL,102,,1,No,False
3749,Q9 141,Chung Cư C3,Ô sơn,TP. Thủ Đức - KV2,Phường Tăng Nhơn Phú A,152,Man Thiện,No,Đang khai thác,106.791115,10.853095,CCC 152 MT,,76,1,No,False
1304,HHM 037,Công ty thoát nước đô thị,Trụ dừng,Huyện Hóc Môn,Xã Tân Hiệp,200 (Công ty thoát nước đô thị),Quốc lộ 22,No,Đang khai thác,106.567812,10.911664,Cttndt 200(ttndt Ql22,74,,1,No,False
3760,Q9 204,Long Thuận-Nguyễn Xiển,Trụ dừng,TP. Thủ Đức - KV2,Phường Long Thạnh Mỹ,25,Nguyễn Xiển,No,Đang khai thác,106.833732,10.815107,LTX 25 NX,,76,1,No,False
4,Q5 055,Lương Nhữ Học,Trụ dừng,Quận 5,,727,Nguyễn Trãi,No,Đang khai thác,106.660418,10.752962,LNH 727 NT,,1,1,No,False
703,HBC 384,Văn phòng Ấp 5,Trụ dừng,Huyện Bình Chánh,Xã An Phú Tây,C11/11 (11/10),Quốc lộ 1A,No,Đang khai thác,106.58928,10.681405,VpA5 C( Ql1A,,9,1,No,False
1249,Q7 078,Ngã 3 Tân Quy,Trụ dừng,Quận 7,Phường Tân Hưng,458B,Nguyễn Hữu Thọ,No,Đang khai thác,106.701708,10.744229,N3TQ 458B NHT,,72,1,No,False
4110,Q9 254,Đường 61,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,95-97,Tăng Nhơn Phú,No,Đang khai thác,106.772422,10.828464,D61 95-97 TNP,,99,1,No,False
252,QPN 049,Trung tâm văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,68,Nguyễn Văn Trỗi,No,Đang khai thác,106.676093,10.795421,TtvhQPN 68 NVT,4,,1,No,False
2104,QGV 186,Ngã Ba Nguyên Hồng,Trụ dừng,Quận Gò Vấp,,497,Lê Quang Định,No,Đang khai thác,106.689091,10.817789,NBNH 497 LQD,,146,1,No,False
3478,Q3 006,Võ Văn Tần,Trụ dừng,Quận 3,Phường 06,40 - 42,Cách Mạng Tháng Tám,No,Đang khai thác,106.688946,10.774068,VVT 40-42 CMTT,"65, 69",,2,No,False
2521,QBT 023,Ngân hàng Á Châu,Trụ dừng,Quận Bình Tân,Phường Bình Hưng Hòa,787-745,Lê Trọng Tấn,No,Đang khai thác,106.603043,10.815971,NhAC 787-745 LTT,69,,1,No,False
4002,Q2 050,Lê Văn Thịnh,Trụ dừng,TP. Thủ Đức - KV1,,396A (400),Nguyễn Duy Trinh,No,Đang khai thác,106.77021,10.788514,LVT 396A( NDT,"29, 88, 153",,3,No,False
4011,Q9 169,Trường Long Trường,Trụ dừng,TP. Thủ Đức - KV2,,1136 - 1142,Nguyễn Duy Trinh,No,Đang khai thác,106.811668,10.801476,TLT 1136-1142 NDT,88,,1,No,False
2583,QTP 202,Cây Keo,Trụ dừng,Quận Tân Phú,Phường Hoà Thạnh,260,Lũy Bán Bích,No,Đang khai thác,106.632072,10.771828,CK 260 LBB,"62, 69",,2,No,False
2136,Q7 017,Nhà sách Nguyễn Văn Cừ,Trụ dừng,Quận 7,Phường Phú Mỹ,1260,Huỳnh Tấn Phát,No,Đang khai thác,106.736732,10.7166,NsNVC 1260 HTP,20,,1,No,False
2833,Q11 054,Đường Nguyễn Thị Nhỏ,Nhà chờ,Quận 11,,Đối Diện 47,Nguyễn Thị Nhỏ,No,Đang khai thác,106.652672,10.770221,DNTN DD47 NTN,,69,1,No,False
2185,Q7 037,Trường Nguyễn Hữu Cảnh,Trụ dừng,Quận 7,Phường Tân Thuận Đông,571,Huỳnh Tấn Phát,No,Đang khai thác,106.729796,10.742621,TNHC 571 HTP,,20,1,No,False
2007,QTP 083,Trường Tiểu Học Tân Quý,Trụ dừng,Quận Tân Phú,Phường Sơn Kỳ,3/1B,Tân Kỳ Tân Quý,No,Đang khai thác,106.616493,10.798385,TTHTQ 3/1B TKTQ,,69,1,No,False
3310,HBC 135,Cầu Sập,Trụ dừng,Huyện Bình Chánh,,Cột điện 5T (G111/11),Láng Le bàu Cò,No,Đang khai thác,106.550785,10.768651,CS Cd5T( LLbC,,73,1,No,False
1893,QBT 059,Hương lộ 2,Ô sơn,Quận Bình Tân,,1069,Quốc lộ 1A,No,Đang khai thác,106.591965,10.772055,Hl2 1069 Ql1A,151,,1,No,False
3379,QTD 142,Phòng khám đa khoa Á Châu,Ô sơn,TP. Thủ Đức - KV3,Phường Linh Tây,1106,Kha Vạn Cân,No,Đang khai thác,106.758965,10.858556,PkdkAC 1106 KVC,93,,1,No,False
4599,HBC 460,Bùi Thanh Khiết,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,A12/33A (A12/30),Nguyễn Hữu Trí,No,Đang khai thác,106.57558,10.691889,BTK A( NHT,73,84,2,Yes,False
3121,HBC 199,Bệnh viện Tâm thần Bình Minh,Trụ dừng,Huyện Bình Chánh,Xã Quy Đức,A11/32A,Quốc lộ 50,No,Đang khai thác,106.656024,10.648282,BvTtBM A Ql50,,47,1,No,False
3458,QBT 137,Đường số 10,Trụ dừng,Quận Bình Tân,,508,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",No,Đang khai thác,106.618415,10.757494,"Ds10 508 Tl10,TanTHCMVN",81,,1,No,False
412,QTD 082,Ngã 4 Tây Hòa (RMK),Nhà chờ,TP. Thủ Đức - KV3,Phường Trường Thọ,Nhà máy thép Thủ Đức,Võ Nguyên Giáp,No,Đang khai thác,106.759998,10.825366,N4TH( NmtTD VNG,,"6, 99",2,No,False
3331,HBC 045,Công ty Robot 2,Ô sơn,Huyện Bình Chánh,,Cột điện T119 (Đối diện A7/17M),Trần Đại Nghĩa,No,Đang khai thác,106.57191,10.731706,CtR2 CdT(dA TDN,61,,1,No,False
3347,HBC 069,Đường sô 10,Ô sơn,Huyện Bình Chánh,Xã Lê Minh Xuân,Cột điện T227T (Trụ điện T TĐN 154),Trần Đại Nghĩa,No,Đang khai thác,106.547062,10.740271,Ds10 CdT(dTT154) TDN,,61,1,No,False
418,Q2 078,Cầu Đen,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,Đối diện Cầu Đen,Võ Nguyên Giáp,No,Đang khai thác,106.73436,10.800451,CD DdCD VNG,,6,1,No,False
3737,QBT 174,Nghĩa trang An Vĩnh,Nhà chờ,Quận Bình Tân,,Đối diện 4379,Nguyễn Cửu Phú,No,Đang khai thác,106.58405,10.743797,NtAV Dd4379 NCP,73,,1,No,False
2270,HHM 031,Dân Thắng,Trụ dừng,Huyện Hóc Môn,Xã Tân Thới Nhì,kế 8/5,Quốc lộ 22,No,Đang khai thác,106.583878,10.888708,DT k8/5 Ql22,74,,1,No,False
60,QGV 187 ,Cầu vượt ngã sáu Gò Vấp,Trụ dừng,Quận Gò Vấp,,140-142,Phạm Ngũ Lão ,No,Đang khai thác,106.681221,10.824607,CvnsGV 140-142 PNL,103,,1,No,False
1392,QTB 083,Ngã ba Hoàng Hoa Thám,Trụ dừng,Quận Tân Bình,,233,Trường Chinh,No,Đang khai thác,106.646218,10.796606,NbHHT 233 TC,,65,1,No,False
855,Q4 027,Bưu Điện Quận 4,Trụ dừng,Quận 4,,136-138,Nguyễn Tất Thành,No,Đang khai thác,106.70763,10.76385,BDQ4 136-138 NTT,"20, 102",,2,No,False
3913,HBC 322,Kênh 6,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,Đối diện C9/363,"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.498107,10.765689,K6 DdC VTBC,,81,1,No,False
918,QTB 159,Ngã tư Hồng Hà,Trụ dừng,Quận Tân Bình,,122/21,Bạch Đằng,No,Đang khai thác,106.669076,10.814285,NtHH 122/21 BD,,103,1,No,False
2927,QTP 051,Chung cư  Gò Dầu,Ô sơn,Quận Tân Phú,Phường Tân Qúy,65-67,Gò Dầu,No,Đang khai thác,106.628082,10.795624,CcGD 65-67 GD,,41,1,No,False
1809,QBT 256,Bệnh viện Đa khoa Bình Tân,Trụ dừng,Quận Bình Tân,Phường Bình Trị Đông A,167 ,Lê Văn Qưới,No,Đang khai thác,106.613216,10.776023,BvDkBT 167 LVQ,41,,1,No,False
3633,HNB 103,Hoàng Anh Gia Lai 3,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,Đối diện Hoàng Anh Gia Lai 3,Nguyễn Hữu Thọ,No,Đang khai thác,106.701981,10.719842,HAGL3 DdHAGL3 NHT,,72,1,No,False
4061,Q2 061,Nhà thiếu nhi Quận 2,Trụ dừng,TP. Thủ Đức - KV1,,201,Nguyễn Duy Trinh,No,Đang khai thác,106.761909,10.787904,NtnQ2 201 NDT,,"88, 153",2,No,False
3438,HBC 290,Hoàng My,Trụ dừng,Huyện Bình Chánh,Xã Lê Minh Xuân,Đối diện 3A13,Tỉnh lộ 10 Bình Chánh,No,Đang khai thác,106.527101,10.782816,HM Dd3A13 Tl10BC,,81,1,No,False
396,QTD 174,ĐH Nông Lâm,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1026/2 (1030),Quốc lộ 1,No,Đang khai thác,106.790283,10.866912,DNL 1026/2( Ql1,93,6,2,Yes,False
2381,QBT 157,Ngã 4 Bà Hom,Trụ dừng,Quận Bình Tân,,1209,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",No,Đang khai thác,106.594656,10.755692,"N4BH 1209 Tl10,TanTHCMVN",,81,1,No,False
883,HBC 016,Cầu Cần Giuộc,Trụ dừng,Huyện Bình Chánh,,Cột đèn 249,Nguyễn Văn Linh,No,Đang khai thác,106.61828,10.696855,CCG Cd249 NVL,102,,1,No,False
4147,HCC 054,Công ty Fujifilm,Trụ dừng,Huyện Củ Chi,Xã Tân Phú Trung,Cty Fujifilm,Quốc lộ 22,No,Đang khai thác,106.559333,10.923317,CtF CF Ql22,,74,1,No,False
1411,Q10 029,Chợ Phường 10,Trụ dừng,Quận 10,,430,Lý Thái Tổ,No,Đang khai thác,106.673051,10.767865,CP10 430 LTT,69,,1,No,False
3906,HBC 317,Trầm lầy 1,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,Đối diện C3/79,"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.477776,10.750131,Tl1 DdC VTBC,,81,1,No,False
1150,HNB 027,Công An Thị Trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2049,Huỳnh Tấn Phát,No,Đang khai thác,106.740026,10.695332,CATTNB 2049 HTP,,20,1,No,False
3321,QBT 177,Trần Đại Nghĩa,Ô sơn,Quận Bình Tân,,16,Trần Đại Nghĩa,No,Đang khai thác,106.599961,10.722604,TDN 16 TDN,61,,1,No,False
1399,Q10 086,Chùa Bửu Đà,Trụ dừng,Quận 10,,427,Cách Mạng Tháng Tám,No,Đang khai thác,106.675063,10.78124,CBD 427 CMTT,,65,1,No,False
1119,HNB 059,Chùa Phước Linh,Trụ dừng,Huyện Nhà Bè,,1095,Nguyễn Văn Tạo,No,Đang khai thác,106.740074,10.610005,CPL 1095 NVT,,72,1,No,False
140,QBT 010,Kinh Dương Vương,Trụ dừng,Quận Bình Tân,Phường An Lạc,7,Kinh Dương Vương,No,Đang khai thác,106.623162,10.744919,KDV 7 KDV,,"9, 61, 84",3,No,False
4111,Q9 272,Trạm đầu Nam Cao,Ô sơn,TP. Thủ Đức - KV2,,157,Nam Cao,No,Đang khai thác,106.8032,10.85574,TdNC 157 NC,99,,1,No,False
1027,Q11 037,Chợ Lãnh Binh Thăng,Trụ dừng,Quận 11,,308-310,Lãnh Binh Thăng,No,Đang khai thác,106.646926,10.76512,CLBT 308-310 LBT,62,,1,No,False
1078,HNB 112,Vòng xoay Long Thới,Trụ dừng,Huyện Nhà Bè,,74,Nguyễn Văn Tạo,No,Đang khai thác,106.724791,10.667366,VxLT 74 NVT,72,,1,No,False
873,HBC 001,Trung Sơn,Trụ dừng,Huyện Bình Chánh,,12-14,Nguyễn Văn Linh,No,Đang khai thác,106.687117,10.728639,TS 12-14 NVL,102,,1,No,False
3032,HBC 185,Ngã 3 đường 3S,Trụ dừng,Huyện Bình Chánh,,E7/194,Quốc lộ 50,No,Đang khai thác,106.650853,10.673592,N3d3S E Ql50,47,,1,No,False
2961,QBTH 014,Chung cư Thanh Đa,Nhà chờ,Quận Bình Thạnh,,0011 Lô A,Bình Quới,No,Đang khai thác,106.720762,10.817109,CcTD 0011LA BQ,44,,1,No,False
638,HBC 364,Dương Đình Cúc,Trụ dừng,Huyện Bình Chánh,Xã Tân Kiên,C3/4,Quốc lộ 1A,No,Đang khai thác,106.598089,10.70706,DDC C Ql1A,"9, 84",102,3,Yes,False
3933,BX 88,Tân Túc,Bến xe,Huyện Bình Chánh,,Điểm Đầu - Cuối Tân Túc,Nguyễn Hữu Trí,No,Đang khai thác,106.551528,10.684682,TT DD-CTT NHT,84,84,2,Yes,False
2725,Q1 109,Sở Tài nguyên Môi trường,Nhà chờ,Quận 1,Phường Bến Nghé,63,Lý Tự Trọng,No,Đang khai thác,106.700386,10.777108,STnMt 63 LTT,44,,1,No,False
4196,Q9 033,UBND phường Phước Long B,Trụ dừng,TP. Thủ Đức - KV2,,203 - 205,Đỗ Xuân Hợp,No,Đang khai thác,106.769042,10.82574,UpPLB 203-205 DXH,"29, 99",,2,No,False
3023,HBC 176,Mầm non Anh Việt,Trụ dừng,Huyện Bình Chánh,,E11/307,Quốc lộ 50,No,Không có,106.655359,10.708388,MnAV E Ql50,47,,1,No,False
129,Q5 085,Trần Bình Trọng,Trụ dừng,Quận 5,,560(564),Trần Hưng Đạo,No,Đang khai thác,106.679794,10.755064,TBT 560(564) THD,1,,1,No,False
821,HBC 032,Cầu Bà Lớn,Trụ dừng,Huyện Bình Chánh,,Cột điện T186P (Cột điện 175),Nguyễn Văn Linh,No,Đang khai thác,106.645961,10.711382,CBL CdT(d175) NVL,,102,1,No,False
658,HBC 252,Chợ Hưng Long,Trụ dừng,Huyện Bình Chánh,,D16/34 - D16/39,Hương Lộ 11,No,Đang khai thác,106.606822,10.658847,CHL D-D HL11,9,,1,No,False
3028,HBC 181,Trịnh Quang Nghị,Trụ dừng,Huyện Bình Chánh,,D10/281,Quốc lộ 50,No,Đang khai thác,106.654946,10.692511,TQN D Ql50,47,,1,No,False
1654,QBTH 118,Chợ Phan Văn Trị,Trụ dừng,Quận Bình Thạnh,,186B,Phan Văn Trị,No,Đang khai thác,106.695335,10.812493,CPVT 186B PVT,161,,1,No,False
3707,Q9 120,Trường Mầm non,Trụ dừng,TP. Thủ Đức - KV2,,Trường mầm non Trường Thạnh,Lò Lu,No,Đang khai thác,106.816083,10.826093,TMn TmnTT LL,76,,1,No,False
848,Q4 031,Cảng Sài Gòn,Nhà chờ,Quận 4,,Đối diện 466,Nguyễn Tất Thành,No,Đang khai thác,106.7155,10.758443,CSG Dd466 NTT,,"20, 102",2,No,False
1006,Q10 090,Trường THPT Nguyễn Du,Trụ dừng,Quận 10,,XX1,Đồng Nai,No,Đang khai thác,106.662399,10.779224,TTND X DN,,103,1,No,False
812,HBC 023,đường Ấp 2,Trụ dừng,Huyện Bình Chánh,,Cột điện T28P (Cột điện 332),Nguyễn Văn Linh,No,Đang khai thác,106.602321,10.69152,dA2 CdT(d332) NVL,,102,1,No,False
676,HBC 228,Hốc Hưu,Ô sơn,Huyện Bình Chánh,Xã Quy Đức,B6A/15 (B1/6/15),Hương Lộ 11,No,Đang khai thác,106.636085,10.643933,HH B( HL11,,9,1,No,False
2183,Q7 033,Phú Thuận,Trụ dừng,Quận 7,Phường Phú Thuận,853,Huỳnh Tấn Phát,No,Đang khai thác,106.731834,10.731727,PT 853 HTP,,20,1,No,False
1888,QBT 063,Tân Kỳ Tân Quý,Ô sơn,Quận Bình Tân,Phường Bình Hưng Hoà A,813,Quốc lộ 1A,No,Đang khai thác,106.595519,10.788855,TKTQ 813 Ql1A,151,,1,No,False
2984,Q2 013,Đình Bình Khánh,Trụ dừng,TP. Thủ Đức - KV1,,16/2,Lương Định Của,No,Đang khai thác,106.73295,10.78709,DBK 16/2 LDC,,88,1,No,False
1556,QTD 034,Khu Công nghiệp Đồng an,Ô sơn,TP. Thủ Đức - KV3,,7/2,Tỉnh lộ 43,No,Đang khai thác,106.721674,10.893744,KCnDa 7/2 Tl43,141,,1,No,False
813,HBC 022,Nguyễn Văn Linh,Trụ dừng,Huyện Bình Chánh,,Cột điện K-NVL T1P(Cột điện 358),Nguyễn Văn Linh,No,Đang khai thác,106.595943,10.689686,NVL CdKTd358) NVL,,102,1,No,False
1855,QBT 042,Hẻm Sinco Hồ Ngọc Lãm,Trụ dừng,Quận Bình Tân,,E4/39,Hồ Học Lãm,No,Đang khai thác,106.603302,10.734642,HSHNL E HHL,151,,1,No,False
3692,BX26,Hẻm 813 Long Phước,Bến xe,TP. Thủ Đức - KV2,,ĐẦU BẾN HẺM 813 LONG PHƯỚC,Long Thuận,No,Đang khai thác,106.860107,10.789044,H813LP DBH813LP LT,76,76,2,Yes,False
1901,Q12 091,Qua ngã tư Bà Điểm,Trụ dừng,Quận 12,,2879,Quốc lộ 1A,No,Đang khai thác,106.607616,10.834981,QntBD 2879 Ql1A,151,,1,No,False
275,Q12 132,Chùa Lạc Quang,Nhà chờ,Quận 12,,408,Trường Chinh,No,Đang khai thác,106.620614,10.834781,CLQ 408 TC,"4, 41, 65",,3,No,False
3720,BX 57,Chợ Bình Chánh,Bến xe,Huyện Bình Chánh,,ĐẦU BẾN CHỢ BÌNH CHÁNH,Quốc lộ 1A,No,Đang khai thác,106.571535,10.665484,CBC DBCBC Ql1A,73,73,2,Yes,False
2425,QTB 052,Chợ Võ Thành Trang,Trụ dừng,Quận Tân Bình,,988-990,Âu Cơ,No,Đang khai thác,106.637576,10.798709,CVTT 988-990 AC,62,,1,No,False
1144,HNB 023,Ngân hàng Agribank,Nhà chờ,Huyện Nhà Bè,Thị trấn Nhà Bè,18,Huỳnh Tấn Phát,No,Đang khai thác,106.743202,10.687393,NhA 18 HTP,,20,1,No,False
3722,HBC 072,Pomina Bắc Việt,Ô sơn,Huyện Bình Chánh,,C4/20C,Bùi Thanh Khiết,No,Đang khai thác,106.580215,10.675052,PBV C BTK,73,,1,No,False
3103,QTP 067,Công Ty bánh Givral,Trụ dừng,Quận Tân Phú,Phường Tây Thạnh,592,Lê Trọng Tấn,No,Đang khai thác,106.609673,10.812114,CTbG 592 LTT,69,,1,No,False
1120,HNB 057,Giáo xứ Tin Mừng,Trụ dừng,Huyện Nhà Bè,,Kế 919 (1733),Nguyễn Văn Tạo,No,Đang khai thác,106.738159,10.622153,GxTM K919( NVT,,72,1,No,False
505,Q10 054,Bệnh viện Trưng Vương,Trụ dừng,Quận 10,,BV Trưng Vương,Lý Thường Kiệt,No,Đang khai thác,106.658524,10.769652,BvTV BTV LTK,103,,1,No,False
1806,QBT 259,Ngã 3 Lê Văn Quới,Trụ dừng,Quận Bình Tân,Phường Bình Trị Đông A,527,Lê Văn Qưới,No,Đang khai thác,106.602799,10.776324,N3LVQ 527 LVQ,41,,1,No,False
520,QBTH 008,Chùa Bồ Đề,Trụ dừng,Quận Bình Thạnh,,375,Bạch Đằng,No,Đang khai thác,106.703988,10.803293,CBD 375 BD,,146,1,No,False
2777,Q12 080,Trạm điện Hóc Môn,Trụ dừng,Quận 12,,1956,Quốc lộ 1A,No,Đang khai thác,106.640918,10.857668,TdHM 1956 Ql1A,,62,1,No,False
1796,QBT 044,Ngã tư An Lạc,Trụ dừng,Quận Bình Tân,Phường An Lạc,551,Hồ Học Lãm,No,Đang khai thác,106.606819,10.728676,NtAL 551 HHL,,151,1,No,False
2662,QTP 097,Tiệm cửa sắt,Trụ dừng,Quận Tân Phú,Phường Tân Qúy,156,Tân Quý,No,Đang khai thác,106.620468,10.792974,Tcs 156 TQ,,69,1,No,False
1491,QTD 049,Chợ Tam Hà,Biển treo,TP. Thủ Đức - KV3,,351-353,Tô Ngọc Vân,No,Đang khai thác,106.747761,10.859586,CTH 351-353 TNV,,141,1,No,False
3999,Q9 178,Công ty Thành Công,Trụ dừng,TP. Thủ Đức - KV2,,Đối diện 763,Nguyễn Duy Trinh,No,Đang khai thác,106.784744,10.790518,CtTC Dd763 NDT,88,,1,No,False
22,Q1 132,Tổng Cty Samco,Nhà chờ,Quận 1,,393 bis,Trần Hưng Đạo,No,Đang khai thác,106.688254,10.759734,TCS 393b THD,,1,1,No,False
3748,Q9 144,Ngã 3 Lê Văn Việt,Trụ dừng,TP. Thủ Đức - KV2,Phường Tăng Nhơn Phú A,28A,Man Thiện,No,Đang khai thác,106.786761,10.846004,N3LVV 28A MT,,76,1,No,False
2420,QTB 049,Chợ Bàu Cát,Trụ dừng,Quận Tân Bình,,794,Âu Cơ,No,Đang khai thác,106.640221,10.790294,CBC 794 AC,62,,1,No,False
907,QTB 055,Ngã ba Bành Văn Trân,Biển treo,Quận Tân Bình,,814,Cách Mạng Tháng Tám,No,Đang khai thác,106.661453,10.788692,NbBVT 814 CMTT,"65, 103",,2,No,False
690,HBC 242,Đình Phước Bình,Trụ dừng,Huyện Bình Chánh,,12/11C,Hương Lộ 11,No,Đang khai thác,106.591721,10.658599,DPB 12/11C HL11,,9,1,No,False
3304,HBC 129,Trường mầm non Thiên Ân,Trụ dừng,Huyện Bình Chánh,,Cột điện 60T (G15/25),Láng Le bàu Cò,No,Đang khai thác,106.540877,10.748745,TmnTA Cd60T( LLbC,,73,1,No,False
2651,QTP 019,Cây xăng Tây Thạnh,Trụ dừng,Quận Tân Phú,,Công ty Ngọc Nghĩa,Tây Thạnh,No,Đang khai thác,106.625587,10.816451,CxTT CtNN TT,,41,1,No,False
977,Q12 074,Cơ khí Minh Huy,Trụ dừng,Quận 12,,1218/11,Quốc lộ 1A,No,Đang khai thác,106.661389,10.861819,CkMH 1218/11 Ql1A,146,103,2,Yes,False
1308,HCC 012,Công ty Sài Gòn Cáp,Trụ dừng,Huyện Củ Chi,Xã Tân Thông Hội,270,Quốc lộ 22,No,Đang khai thác,106.509834,10.95705,CtSGC 270 Ql22,74,,1,No,False
3059,QBTH 084,Trường Trung học cơ sở Phú Mỹ,Nhà chờ,Quận Bình Thạnh,,010 Lô A,Ngô Tất Tố,No,Đang khai thác,106.712587,10.792433,TThcsPM 010LA NTT,,44,1,No,False
877,HBC 005,Cầu Xóm Củi,Trụ dừng,Huyện Bình Chánh,,Cột điện  T NVL 13T,Nguyễn Văn Linh,No,Đang khai thác,106.667193,10.726741,CXC CdTN13T NVL,102,,1,No,False
2654,QTP 074,Trường Đại học Công Nghiệp Thực Phẩm,Ô sơn,Quận Tân Phú,Phường Sơn Kỳ,117,Lê Trọng Tấn,No,Đang khai thác,106.628671,10.805859,TDhCNTP 117 LTT,,"41, 69",2,No,False
887,HBC 015,Cầu sập,Trụ dừng,Huyện Bình Chánh,,Cột đèn 232,Nguyễn Văn Linh,No,Đang khai thác,106.627235,10.69925,Cs Cd232 NVL,102,,1,No,False
3408,Q12 143,Nhà hàng Đông Phương,Trụ dừng,Quận 12,,344,Nguyễn Văn Quá,No,Đang khai thác,106.628999,10.835909,NhDP 344 NVQ,62,,1,No,False
262,QTB 113,Công ty Lô Hội,Trụ dừng,Quận Tân Bình,,184,Cộng Hòa,No,Đang khai thác,106.651127,10.801728,CtLH 184 CH,4,,1,No,False
