trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
T000023,06:00:30,06:01:00,3409,43,,0,0,
T000023,06:01:56,06:02:26,3408,44,,0,0,
T000023,06:03:23,06:03:53,3411,45,,0,0,
T000023,06:04:49,06:05:19,3410,46,,0,0,
T000023,06:06:16,06:06:46,3412,47,,0,0,
T000023,06:07:42,06:08:12,3413,48,,0,0,
T000023,06:09:09,06:09:39,2092,49,,0,0,
T000023,06:10:35,06:11:05,2052,50,,0,0,
T000023,06:12:02,06:12:32,2677,51,,0,0,
T000023,06:13:28,06:13:58,2675,52,,0,0,
T000023,06:14:54,06:15:24,2676,53,,0,0,
T000023,06:16:21,06:16:51,2678,54,,0,0,
T000023,06:17:47,06:18:17,2680,55,,0,0,
T000023,06:19:14,06:19:44,1670,56,,0,0,
T000023,06:20:40,06:21:10,1669,57,,0,0,
T000023,06:22:07,06:22:37,1674,58,,0,0,
T000023,06:23:33,06:24:03,1671,59,,0,0,
T000023,06:25:00,06:25:30,2745,60,,0,0,
T000024,05:00:00,05:00:30,2745,1,,0,0,
T000024,05:01:18,05:01:48,1746,2,,0,0,
T000024,05:02:36,05:03:06,1745,3,,0,0,
T000024,05:03:55,05:04:25,1748,4,,0,0,
T000024,05:05:13,05:05:43,1747,5,,0,0,
T000024,05:06:32,05:07:02,2775,6,,0,0,
T000024,05:07:50,05:08:20,2776,7,,0,0,
T000024,05:09:09,05:09:39,2777,8,,0,0,
T000024,05:10:27,05:10:57,2778,9,,0,0,
T000024,05:11:46,05:12:16,2781,10,,0,0,
T000024,05:13:04,05:13:34,2780,11,,0,0,
T000024,05:14:23,05:14:53,2057,12,,0,0,
T000024,05:15:41,05:16:11,2090,13,,0,0,
T000024,05:17:00,05:17:30,2091,14,,0,0,
T000024,05:18:18,05:18:48,2056,15,,0,0,
T000024,05:19:36,05:20:06,3415,16,,0,0,
T000024,05:20:55,05:21:25,3414,17,,0,0,
T000024,05:22:13,05:22:43,3417,18,,0,0,
T000024,05:23:32,05:24:02,3416,19,,0,0,
T000024,05:24:50,05:25:20,3419,20,,0,0,
T000024,05:26:09,05:26:39,3421,21,,0,0,
T000024,05:27:27,05:27:57,3418,22,,0,0,
T000024,05:28:46,05:29:16,3420,23,,0,0,
T000024,05:30:04,05:30:34,272,24,,0,0,
T000024,05:31:23,05:31:53,169,25,,0,0,
T000024,05:32:41,05:33:11,174,26,,0,0,
T000024,05:34:00,05:34:30,173,27,,0,0,
T000024,05:35:18,05:35:48,176,28,,0,0,
T000024,05:36:36,05:37:06,177,29,,0,0,
T000024,05:37:55,05:38:25,2292,30,,0,0,
T000024,05:39:13,05:39:43,2291,31,,0,0,
T000024,05:40:32,05:41:02,2392,32,,0,0,
T000024,05:41:50,05:42:20,2395,33,,0,0,
T000024,05:43:09,05:43:39,2394,34,,0,0,
T000024,05:44:27,05:44:57,2396,35,,0,0,
T000024,05:45:46,05:46:16,2299,36,,0,0,
T000024,05:47:04,05:47:34,1729,37,,0,0,
T000024,05:48:23,05:48:53,1727,38,,0,0,
T000024,05:49:41,05:50:11,3576,39,,0,0,
T000024,05:51:00,05:51:30,3577,40,,0,0,
T000024,05:52:18,05:52:48,3578,41,,0,0,
T000024,05:53:36,05:54:06,3579,42,,0,0,
T000024,05:54:55,05:55:25,1570,43,,0,0,
T000024,05:56:13,05:56:43,1567,44,,0,0,
T000024,05:57:32,05:58:02,1571,45,,0,0,
T000024,05:58:50,05:59:20,1569,46,,0,0,
T000024,06:00:09,06:00:39,1043,47,,0,0,
T000024,06:01:27,06:01:57,1044,48,,0,0,
T000024,06:02:46,06:03:16,1045,49,,0,0,
T000024,06:04:04,06:04:34,1046,50,,0,0,
T000024,06:05:23,06:05:53,1047,51,,0,0,
T000024,06:06:41,06:07:11,1048,52,,0,0,
T000024,06:08:00,06:08:30,153,53,,0,0,
T000024,06:09:18,06:09:48,154,54,,0,0,
T000024,06:10:36,06:11:06,1049,55,,0,0,
T000024,06:11:55,06:12:25,1050,56,,0,0,
T000024,06:13:13,06:13:43,281,57,,0,0,
T000024,06:14:32,06:15:02,616,58,,0,0,
T000024,06:15:50,06:16:20,434,59,,0,0,
T000024,06:17:09,06:17:39,436,60,,0,0,
T000024,06:18:27,06:18:57,397,61,,0,0,
T000024,06:19:46,06:20:16,137,62,,0,0,
T000024,06:21:04,06:21:34,617,63,,0,0,
T000024,06:22:23,06:22:53,618,64,,0,0,
T000024,06:23:41,06:24:11,619,65,,0,0,
T000024,06:25:00,06:25:30,496,66,,0,0,
T000025,05:00:00,05:00:30,35,1,,0,0,
T000025,05:01:37,05:02:07,7276,2,,0,0,
T000025,05:03:15,05:03:45,7277,3,,0,0,
T000025,05:04:53,05:05:23,7278,4,,0,0,
T000025,05:06:30,05:07:00,7264,5,,0,0,
T000025,05:08:08,05:08:38,4223,6,,0,0,
T000025,05:09:46,05:10:16,1944,7,,0,0,
T000025,05:11:23,05:11:53,1297,8,,0,0,
T000025,05:13:01,05:13:31,3478,9,,0,0,
T000025,05:14:39,05:15:09,1296,10,,0,0,
T000025,05:16:16,05:16:46,3477,11,,0,0,
T000025,05:17:54,05:18:24,1299,12,,0,0,
T000025,05:19:32,05:20:02,1298,13,,0,0,
T000025,05:21:09,05:21:39,2711,14,,0,0,
T000025,05:22:47,05:23:17,2709,15,,0,0,
T000025,05:24:25,05:24:55,2712,16,,0,0,
T000025,05:26:02,05:26:32,1300,17,,0,0,
T000025,05:27:40,05:28:10,906,18,,0,0,
T000025,05:29:18,05:29:48,907,19,,0,0,
T000025,05:30:55,05:31:25,910,20,,0,0,
T000025,05:32:33,05:33:03,909,21,,0,0,
T000025,05:34:11,05:34:41,908,22,,0,0,
T000025,05:35:48,05:36:18,510,23,,0,0,
T000025,05:37:26,05:37:56,603,24,,0,0,
T000025,05:39:04,05:39:34,606,25,,0,0,
T000025,05:40:41,05:41:11,1719,26,,0,0,
T000025,05:42:19,05:42:49,1720,27,,0,0,
T000025,05:43:57,05:44:27,1301,28,,0,0,
T000025,05:45:34,05:46:04,2713,29,,0,0,
T000025,05:47:12,05:47:42,2200,30,,0,0,
T000025,05:48:50,05:49:20,2205,31,,0,0,
T000025,05:50:27,05:50:57,1302,32,,0,0,
T000025,05:52:05,05:52:35,2202,33,,0,0,
T000025,05:53:43,05:54:13,268,34,,0,0,
T000025,05:55:20,05:55:50,267,35,,0,0,
T000025,05:56:58,05:57:28,270,36,,0,0,
T000025,05:58:36,05:59:06,271,37,,0,0,
T000025,06:00:13,06:00:43,272,38,,0,0,
T000025,06:01:51,06:02:21,273,39,,0,0,
T000025,06:03:29,06:03:59,275,40,,0,0,
T000025,06:05:06,06:05:36,277,41,,0,0,
T000025,06:06:44,06:07:14,1116,42,,0,0,
T000025,06:08:22,06:08:52,1239,43,,0,0,
T000025,06:10:00,06:10:30,166,44,,0,0,
T000026,05:00:00,05:00:30,166,1,,0,0,
T000026,05:02:03,05:02:33,167,2,,0,0,
T000026,05:04:07,05:04:37,172,3,,0,0,
T000026,05:06:10,05:06:40,168,4,,0,0,
T000026,05:08:14,05:08:44,169,5,,0,0,
T000026,05:10:17,05:10:47,174,6,,0,0,
T000026,05:12:21,05:12:51,173,7,,0,0,
T000026,05:14:24,05:14:54,176,8,,0,0,
T000026,05:16:28,05:16:58,177,9,,0,0,
T000026,05:18:31,05:19:01,2292,10,,0,0,
T000026,05:20:35,05:21:05,2291,11,,0,0,
T000026,05:22:38,05:23:08,2293,12,,0,0,
T000026,05:24:42,05:25:12,2296,13,,0,0,
T000026,05:26:45,05:27:15,2559,14,,0,0,
T000026,05:28:49,05:29:19,1392,15,,0,0,
T000026,05:30:52,05:31:22,1826,16,,0,0,
T000026,05:32:56,05:33:26,1830,17,,0,0,
T000026,05:35:00,05:35:30,996,18,,0,0,
T000026,05:37:03,05:37:33,998,19,,0,0,
T000026,05:39:07,05:39:37,1000,20,,0,0,
T000026,05:41:10,05:41:40,1002,21,,0,0,
T000026,05:43:14,05:43:44,1001,22,,0,0,
T000026,05:45:17,05:45:47,1003,23,,0,0,
T000026,05:47:21,05:47:51,2562,24,,0,0,
T000026,05:49:24,05:49:54,2561,25,,0,0,
T000026,05:51:28,05:51:58,1399,26,,0,0,
T000026,05:53:31,05:54:01,2564,27,,0,0,
T000026,05:55:35,05:56:05,1394,28,,0,0,
T000026,05:57:38,05:58:08,2563,29,,0,0,
T000026,05:59:42,06:00:12,1400,30,,0,0,
T000026,06:01:45,06:02:15,2477,31,,0,0,
T000026,06:03:49,06:04:19,1396,32,,0,0,
T000026,06:05:52,06:06:22,85,33,,0,0,
T000026,06:07:56,06:08:26,87,34,,0,0,
T000026,06:10:00,06:10:30,35,35,,0,0,
T000027,05:00:00,05:00:30,35,1,,0,0,
T000027,05:01:09,05:01:39,7276,2,,0,0,
T000027,05:02:19,05:02:49,7277,3,,0,0,
T000027,05:03:29,05:03:59,7278,4,,0,0,
T000027,05:04:39,05:05:09,120,5,,0,0,
T000027,05:05:49,05:06:19,3080,6,,0,0,
T000027,05:06:59,05:07:29,84,7,,0,0,
T000027,05:08:09,05:08:39,1297,8,,0,0,
T000027,05:09:18,05:09:48,3478,9,,0,0,
T000027,05:10:28,05:10:58,1882,10,,0,0,
T000027,05:11:38,05:12:08,1889,11,,0,0,
T000027,05:12:48,05:13:18,1884,12,,0,0,
T000027,05:13:58,05:14:28,1890,13,,0,0,
T000027,05:15:08,05:15:38,1885,14,,0,0,
T000027,05:16:18,05:16:48,1413,15,,0,0,
T000027,05:17:27,05:17:57,1416,16,,0,0,
T000027,05:18:37,05:19:07,1411,17,,0,0,
T000027,05:19:47,05:20:17,1412,18,,0,0,
T000027,05:20:57,05:21:27,3301,19,,0,0,
T000027,05:22:07,05:22:37,3302,20,,0,0,
T000027,05:23:17,05:23:47,3303,21,,0,0,
T000027,05:24:27,05:24:57,1007,22,,0,0,
T000027,05:25:36,05:26:06,1013,23,,0,0,
T000027,05:26:46,05:27:16,1008,24,,0,0,
T000027,05:27:56,05:28:26,2855,25,,0,0,
T000027,05:29:06,05:29:36,2852,26,,0,0,
T000027,05:30:16,05:30:46,3480,27,,0,0,
T000027,05:31:26,05:31:56,3479,28,,0,0,
T000027,05:32:36,05:33:06,1020,29,,0,0,
T000027,05:33:46,05:34:16,1029,30,,0,0,
T000027,05:34:55,05:35:25,1616,31,,0,0,
T000027,05:36:05,05:36:35,1604,32,,0,0,
T000027,05:37:15,05:37:45,1617,33,,0,0,
T000027,05:38:25,05:38:55,1619,34,,0,0,
T000027,05:39:35,05:40:05,2583,35,,0,0,
T000027,05:40:45,05:41:15,4292,36,,0,0,
T000027,05:41:55,05:42:25,4317,37,,0,0,
T000027,05:43:04,05:43:34,4318,38,,0,0,
T000027,05:44:14,05:44:44,4319,39,,0,0,
T000027,05:45:24,05:45:54,4320,40,,0,0,
T000027,05:46:34,05:47:04,4277,41,,0,0,
T000027,05:47:44,05:48:14,4278,42,,0,0,
T000027,05:48:54,05:49:24,4279,43,,0,0,
T000027,05:50:04,05:50:34,4280,44,,0,0,
T000027,05:51:13,05:51:43,3481,45,,0,0,
T000027,05:52:23,05:52:53,2584,46,,0,0,
T000027,05:53:33,05:54:03,2591,47,,0,0,
T000027,05:54:43,05:55:13,2586,48,,0,0,
T000027,05:55:53,05:56:23,2593,49,,0,0,
T000027,05:57:03,05:57:33,3483,50,,0,0,
T000027,05:58:13,05:58:43,3484,51,,0,0,
T000027,05:59:23,05:59:53,1967,52,,0,0,
T000027,06:00:32,06:01:02,1970,53,,0,0,
T000027,06:01:42,06:02:12,1973,54,,0,0,
T000027,06:02:52,06:03:22,2592,55,,0,0,
T000027,06:04:02,06:04:32,2597,56,,0,0,
T000027,06:05:12,06:05:42,2594,57,,0,0,
T000027,06:06:22,06:06:52,2596,58,,0,0,
T000027,06:07:32,06:08:02,2598,59,,0,0,
T000027,06:08:41,06:09:11,2600,60,,0,0,
T000027,06:09:51,06:10:21,2602,61,,0,0,
T000027,06:11:01,06:11:31,2000,62,,0,0,
T000027,06:12:11,06:12:41,2005,63,,0,0,
T000027,06:13:21,06:13:51,2917,64,,0,0,
T000027,06:14:31,06:15:01,3101,65,,0,0,
T000027,06:15:41,06:16:11,3100,66,,0,0,
T000027,06:16:50,06:17:20,3103,67,,0,0,
T000027,06:18:00,06:18:30,2505,68,,0,0,
T000027,06:19:10,06:19:40,2521,69,,0,0,
T000027,06:20:20,06:20:50,2520,70,,0,0,
T000027,06:21:30,06:22:00,7607,71,,0,0,
T000027,06:22:40,06:23:10,7606,72,,0,0,
T000027,06:23:50,06:24:20,7605,73,,0,0,
T000027,06:25:00,06:25:30,7604,74,,0,0,
T000028,05:00:00,05:00:30,7604,1,,0,0,
T000028,05:01:13,05:01:43,7603,2,,0,0,
T000028,05:02:27,05:02:57,7601,3,,0,0,
T000028,05:03:41,05:04:11,7602,4,,0,0,
T000028,05:04:55,05:05:25,2444,5,,0,0,
T000028,05:06:09,05:06:39,2447,6,,0,0,
T000028,05:07:23,05:07:53,2446,7,,0,0,
T000028,05:08:37,05:09:07,3153,8,,0,0,
T000028,05:09:51,05:10:21,3156,9,,0,0,
T000028,05:11:05,05:11:35,3155,10,,0,0,
T000028,05:12:19,05:12:49,2924,11,,0,0,
T000028,05:13:33,05:14:03,1974,12,,0,0,
T000028,05:14:46,05:15:16,1975,13,,0,0,
T000028,05:16:00,05:16:30,2654,14,,0,0,
T000028,05:17:14,05:17:44,2925,15,,0,0,
T000028,05:18:28,05:18:58,2657,16,,0,0,
T000028,05:19:42,05:20:12,2656,17,,0,0,
T000028,05:20:56,05:21:26,2659,18,,0,0,
T000028,05:22:10,05:22:40,2658,19,,0,0,
T000028,05:23:24,05:23:54,2660,20,,0,0,
T000028,05:24:38,05:25:08,2004,21,,0,0,
T000028,05:25:52,05:26:22,2007,22,,0,0,
T000028,05:27:06,05:27:36,2009,23,,0,0,
T000028,05:28:20,05:28:50,3567,24,,0,0,
T000028,05:29:33,05:30:03,2665,25,,0,0,
T000028,05:30:47,05:31:17,2662,26,,0,0,
T000028,05:32:01,05:32:31,2664,27,,0,0,
T000028,05:33:15,05:33:45,2553,28,,0,0,
T000028,05:34:29,05:34:59,3571,29,,0,0,
T000028,05:35:43,05:36:13,3569,30,,0,0,
T000028,05:36:57,05:37:27,3572,31,,0,0,
T000028,05:38:11,05:38:41,3570,32,,0,0,
T000028,05:39:25,05:39:55,3573,33,,0,0,
T000028,05:40:39,05:41:09,3574,34,,0,0,
T000028,05:41:53,05:42:23,3575,35,,0,0,
T000028,05:43:06,05:43:36,3576,36,,0,0,
T000028,05:44:20,05:44:50,3577,37,,0,0,
T000028,05:45:34,05:46:04,3578,38,,0,0,
T000028,05:46:48,05:47:18,3579,39,,0,0,
T000028,05:48:02,05:48:32,1570,40,,0,0,
T000028,05:49:16,05:49:46,1567,41,,0,0,
T000028,05:50:30,05:51:00,1571,42,,0,0,
T000028,05:51:44,05:52:14,1569,43,,0,0,
T000028,05:52:58,05:53:28,1043,44,,0,0,
T000028,05:54:12,05:54:42,1044,45,,0,0,
T000028,05:55:26,05:55:56,1045,46,,0,0,
T000028,05:56:40,05:57:10,3580,47,,0,0,
T000028,05:57:53,05:58:23,3581,48,,0,0,
T000028,05:59:07,05:59:37,2833,49,,0,0,
T000028,06:00:21,06:00:51,2836,50,,0,0,
T000028,06:01:35,06:02:05,2838,51,,0,0,
T000028,06:02:49,06:03:19,900,52,,0,0,
T000028,06:04:03,06:04:33,898,53,,0,0,
T000028,06:05:17,06:05:47,902,54,,0,0,
T000028,06:06:31,06:07:01,2835,55,,0,0,
T000028,06:07:45,06:08:15,2837,56,,0,0,
T000028,06:08:59,06:09:29,2840,57,,0,0,
T000028,06:10:13,06:10:43,1397,58,,0,0,
T000028,06:11:26,06:11:56,1398,59,,0,0,
T000028,06:12:40,06:13:10,1404,60,,0,0,
T000028,06:13:54,06:14:24,1402,61,,0,0,
T000028,06:15:08,06:15:38,1406,62,,0,0,
T000028,06:16:22,06:16:52,287,63,,0,0,
T000028,06:17:36,06:18:06,290,64,,0,0,
T000028,06:18:50,06:19:20,289,65,,0,0,
T000028,06:20:04,06:20:34,1396,66,,0,0,
T000028,06:21:18,06:21:48,1401,67,,0,0,
T000028,06:22:32,06:23:02,7274,68,,0,0,
T000028,06:23:46,06:24:16,7275,69,,0,0,
T000028,06:25:00,06:25:30,35,70,,0,0,
T000029,05:00:00,05:00:30,35,1,,0,0,
T000029,05:01:20,05:01:50,7276,2,,0,0,
T000029,05:02:40,05:03:10,7277,3,,0,0,
T000029,05:04:01,05:04:31,1451,4,,0,0,
T000029,05:05:21,05:05:51,1344,5,,0,0,
T000029,05:06:42,05:07:12,1196,6,,0,0,
T000029,05:08:02,05:08:32,1194,7,,0,0,
T000029,05:09:23,05:09:53,1198,8,,0,0,
T000029,05:10:43,05:11:13,1197,9,,0,0,
T000029,05:12:04,05:12:34,1201,10,,0,0,
T000029,05:13:24,05:13:54,1199,11,,0,0,
T000029,05:14:45,05:15:15,1202,12,,0,0,
T000029,05:16:05,05:16:35,1200,13,,0,0,
T000029,05:17:26,05:17:56,1204,14,,0,0,
T000029,05:18:46,05:19:16,3621,15,,0,0,
T000029,05:20:07,05:20:37,3622,16,,0,0,
T000029,05:21:27,05:21:57,3624,17,,0,0,
T000029,05:22:48,05:23:18,7068,18,,0,0,
T000029,05:24:08,05:24:38,3623,19,,0,0,
T000029,05:25:29,05:25:59,7077,20,,0,0,
T000029,05:26:49,05:27:19,3628,21,,0,0,
T000029,05:28:10,05:28:40,3625,22,,0,0,
T000029,05:29:30,05:30:00,7075,23,,0,0,
T000029,05:30:51,05:31:21,7072,24,,0,0,
T000029,05:32:11,05:32:41,4225,25,,0,0,
T000029,05:33:32,05:34:02,1078,26,,0,0,
T000029,05:34:52,05:35:22,1074,27,,0,0,
T000029,05:36:13,05:36:43,7592,28,,0,0,
T000029,05:37:33,05:38:03,1076,29,,0,0,
T000029,05:38:54,05:39:24,1077,30,,0,0,
T000029,05:40:14,05:40:44,1080,31,,0,0,
T000029,05:41:35,05:42:05,1079,32,,0,0,
T000029,05:42:55,05:43:25,1081,33,,0,0,
T000029,05:44:16,05:44:46,7307,34,,0,0,
T000029,05:45:36,05:46:06,1082,35,,0,0,
T000029,05:46:57,05:47:27,1085,36,,0,0,
T000029,05:48:17,05:48:47,1084,37,,0,0,
T000029,05:49:38,05:50:08,1087,38,,0,0,
T000029,05:50:58,05:51:28,1086,39,,0,0,
T000029,05:52:19,05:52:49,1089,40,,0,0,
T000029,05:53:39,05:54:09,1091,41,,0,0,
T000029,05:55:00,05:55:30,1088,42,,0,0,
T000030,05:00:00,05:00:30,1088,1,,0,0,
T000030,05:01:22,05:01:52,1118,2,,0,0,
T000030,05:02:45,05:03:15,1119,3,,0,0,
T000030,05:04:07,05:04:37,1121,4,,0,0,
T000030,05:05:30,05:06:00,1120,5,,0,0,
T000030,05:06:52,05:07:22,1122,6,,0,0,
T000030,05:08:15,05:08:45,1123,7,,0,0,
T000030,05:09:37,05:10:07,1125,8,,0,0,
T000030,05:11:00,05:11:30,7306,9,,0,0,
T000030,05:12:22,05:12:52,1126,10,,0,0,
T000030,05:13:45,05:14:15,1129,11,,0,0,
T000030,05:15:07,05:15:37,1130,12,,0,0,
T000030,05:16:30,05:17:00,1127,13,,0,0,
T000030,05:17:52,05:18:22,1128,14,,0,0,
T000030,05:19:15,05:19:45,7593,15,,0,0,
T000030,05:20:37,05:21:07,1131,16,,0,0,
T000030,05:22:00,05:22:30,3629,17,,0,0,
T000030,05:23:22,05:23:52,7073,18,,0,0,
T000030,05:24:45,05:25:15,7076,19,,0,0,
T000030,05:26:07,05:26:37,7074,20,,0,0,
T000030,05:27:30,05:28:00,3626,21,,0,0,
T000030,05:28:52,05:29:22,3631,22,,0,0,
T000030,05:30:15,05:30:45,3627,23,,0,0,
T000030,05:31:37,05:32:07,7069,24,,0,0,
T000030,05:33:00,05:33:30,3630,25,,0,0,
T000030,05:34:22,05:34:52,3632,26,,0,0,
T000030,05:35:45,05:36:15,3633,27,,0,0,
T000030,05:37:07,05:37:37,1244,28,,0,0,
T000030,05:38:30,05:39:00,1246,29,,0,0,
T000030,05:39:52,05:40:22,1245,30,,0,0,
T000030,05:41:15,05:41:45,1247,31,,0,0,
T000030,05:42:37,05:43:07,1249,32,,0,0,
T000030,05:44:00,05:44:30,1251,33,,0,0,
T000030,05:45:22,05:45:52,4424,34,,0,0,
T000030,05:46:45,05:47:15,1250,35,,0,0,
T000030,05:48:07,05:48:37,1253,36,,0,0,
T000030,05:49:30,05:50:00,1379,37,,0,0,
T000030,05:50:52,05:51:22,3080,38,,0,0,
T000030,05:52:15,05:52:45,7274,39,,0,0,
T000030,05:53:37,05:54:07,7275,40,,0,0,
T000030,05:55:00,05:55:30,35,41,,0,0,
T000031,05:00:00,05:00:30,3720,1,,0,0,
T000031,05:01:20,05:01:50,699,2,,0,0,
T000031,05:02:40,05:03:10,698,3,,0,0,
T000031,05:04:00,05:04:30,701,4,,0,0,
T000031,05:05:20,05:05:50,3722,5,,0,0,
T000031,05:06:40,05:07:10,3724,6,,0,0,
T000031,05:08:00,05:08:30,3721,7,,0,0,
T000031,05:09:20,05:09:50,2240,8,,0,0,
T000031,05:10:40,05:11:10,4599,9,,0,0,
T000031,05:12:00,05:12:30,4601,10,,0,0,
T000031,05:13:20,05:13:50,3938,11,,0,0,
T000031,05:14:40,05:15:10,8113,12,,0,0,
T000031,05:16:00,05:16:30,2156,13,,0,0,
T000031,05:17:20,05:17:50,3726,14,,0,0,
T000031,05:18:40,05:19:10,3729,15,,0,0,
T000031,05:20:00,05:20:30,3730,16,,0,0,
T000031,05:21:20,05:21:50,3732,17,,0,0,
T000031,05:22:40,05:23:10,3731,18,,0,0,
T000031,05:24:00,05:24:30,3733,19,,0,0,
T000031,05:25:20,05:25:50,3735,20,,0,0,
T000031,05:26:40,05:27:10,3739,21,,0,0,
T000031,05:28:00,05:28:30,3734,22,,0,0,
T000031,05:29:20,05:29:50,3741,23,,0,0,
T000031,05:30:40,05:31:10,3736,24,,0,0,
T000031,05:32:00,05:32:30,3737,25,,0,0,
T000031,05:33:20,05:33:50,3738,26,,0,0,
T000031,05:34:40,05:35:10,3740,27,,0,0,
T000031,05:36:00,05:36:30,3449,28,,0,0,
T000031,05:37:20,05:37:50,1790,29,,0,0,
T000031,05:38:40,05:39:10,3466,30,,0,0,
T000031,05:40:00,05:40:30,3463,31,,0,0,
T000031,05:41:20,05:41:50,3464,32,,0,0,
T000031,05:42:40,05:43:10,3465,33,,0,0,
T000031,05:44:00,05:44:30,3468,34,,0,0,
T000031,05:45:20,05:45:50,3289,35,,0,0,
T000031,05:46:40,05:47:10,3288,36,,0,0,
T000031,05:48:00,05:48:30,3290,37,,0,0,
T000031,05:49:20,05:49:50,3467,38,,0,0,
T000031,05:50:40,05:51:10,3292,39,,0,0,
T000031,05:52:00,05:52:30,3293,40,,0,0,
T000031,05:53:20,05:53:50,3291,41,,0,0,
T000031,05:54:40,05:55:10,3294,42,,0,0,
T000031,05:56:00,05:56:30,3296,43,,0,0,
T000031,05:57:20,05:57:50,3295,44,,0,0,
T000031,05:58:40,05:59:10,3297,45,,0,0,
T000031,06:00:00,06:00:30,2172,46,,0,0,
T000032,05:00:00,05:00:30,2172,1,,0,0,
T000032,05:01:23,05:01:53,3304,2,,0,0,
T000032,05:02:47,05:03:17,3306,3,,0,0,
T000032,05:04:11,05:04:41,3305,4,,0,0,
T000032,05:05:34,05:06:04,3308,5,,0,0,
T000032,05:06:58,05:07:28,3307,6,,0,0,
T000032,05:08:22,05:08:52,3309,7,,0,0,
T000032,05:09:46,05:10:16,3310,8,,0,0,
T000032,05:11:09,05:11:39,3444,9,,0,0,
T000032,05:12:33,05:13:03,3311,10,,0,0,
T000032,05:13:57,05:14:27,3313,11,,0,0,
T000032,05:15:20,05:15:50,3312,12,,0,0,
T000032,05:16:44,05:17:14,3446,13,,0,0,
T000032,05:18:08,05:18:38,3445,14,,0,0,
T000032,05:19:32,05:20:02,3448,15,,0,0,
T000032,05:20:55,05:21:25,3447,16,,0,0,
T000032,05:22:19,05:22:49,3450,17,,0,0,
T000032,05:23:43,05:24:13,3449,18,,0,0,
T000032,05:25:06,05:25:36,1790,19,,0,0,
T000032,05:26:30,05:27:00,3777,20,,0,0,
T000032,05:27:54,05:28:24,3778,21,,0,0,
T000032,05:29:18,05:29:48,3779,22,,0,0,
T000032,05:30:41,05:31:11,3736,23,,0,0,
T000032,05:32:05,05:32:35,3781,24,,0,0,
T000032,05:33:29,05:33:59,3782,25,,0,0,
T000032,05:34:53,05:35:23,3783,26,,0,0,
T000032,05:36:16,05:36:46,3784,27,,0,0,
T000032,05:37:40,05:38:10,3785,28,,0,0,
T000032,05:39:04,05:39:34,3786,29,,0,0,
T000032,05:40:27,05:40:57,3787,30,,0,0,
T000032,05:41:51,05:42:21,7154,31,,0,0,
T000032,05:43:15,05:43:45,7153,32,,0,0,
T000032,05:44:39,05:45:09,3789,33,,0,0,
T000032,05:46:02,05:46:32,3962,34,,0,0,
T000032,05:47:26,05:47:56,4600,35,,0,0,
T000032,05:48:50,05:49:20,2159,36,,0,0,
T000032,05:50:13,05:50:43,3792,37,,0,0,
T000032,05:51:37,05:52:07,3795,38,,0,0,
T000032,05:53:01,05:53:31,3794,39,,0,0,
T000032,05:54:25,05:54:55,642,40,,0,0,
T000032,05:55:48,05:56:18,644,41,,0,0,
T000032,05:57:12,05:57:42,645,42,,0,0,
T000032,05:58:36,05:59:06,646,43,,0,0,
T000032,06:00:00,06:00:30,3720,44,,0,0,
T000033,05:00:00,05:00:30,166,1,,0,0,
T000033,05:01:07,05:01:37,1117,2,,0,0,
T000033,05:02:15,05:02:45,1151,3,,0,0,
T000033,05:03:22,05:03:52,1152,4,,0,0,
T000033,05:04:30,05:05:00,1154,5,,0,0,
T000033,05:05:37,05:06:07,1153,6,,0,0,
T000033,05:06:45,05:07:15,1156,7,,0,0,
T000033,05:07:52,05:08:22,7800,8,,0,0,
T000033,05:09:00,05:09:30,1155,9,,0,0,
T000033,05:10:07,05:10:37,1158,10,,0,0,
T000033,05:11:15,05:11:45,1160,11,,0,0,
T000033,05:12:22,05:12:52,4592,12,,0,0,
T000033,05:13:30,05:14:00,1157,13,,0,0,
T000033,05:14:37,05:15:07,4751,14,,0,0,
T000033,05:15:45,05:16:15,1303,15,,0,0,
T000033,05:16:52,05:17:22,2270,16,,0,0,
T000033,05:18:00,05:18:30,4752,17,,0,0,
T000033,05:19:07,05:19:37,3636,18,,0,0,
T000033,05:20:15,05:20:45,1305,19,,0,0,
T000033,05:21:22,05:21:52,3634,20,,0,0,
T000033,05:22:30,05:23:00,3637,21,,0,0,
T000033,05:23:37,05:24:07,1304,22,,0,0,
T000033,05:24:45,05:25:15,4758,23,,0,0,
T000033,05:25:52,05:26:22,4702,24,,0,0,
T000033,05:27:00,05:27:30,3639,25,,0,0,
T000033,05:28:07,05:28:37,1307,26,,0,0,
T000033,05:29:15,05:29:45,3638,27,,0,0,
T000033,05:30:22,05:30:52,3640,28,,0,0,
T000033,05:31:30,05:32:00,1306,29,,0,0,
T000033,05:32:37,05:33:07,3642,30,,0,0,
T000033,05:33:45,05:34:15,3641,31,,0,0,
T000033,05:34:52,05:35:22,1309,32,,0,0,
T000033,05:36:00,05:36:30,3643,33,,0,0,
T000033,05:37:07,05:37:37,3644,34,,0,0,
T000033,05:38:15,05:38:45,1308,35,,0,0,
T000033,05:39:22,05:39:52,3645,36,,0,0,
T000033,05:40:30,05:41:00,3648,37,,0,0,
T000033,05:41:37,05:42:07,3646,38,,0,0,
